Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
d9ce8689b99dbbd01821895965953f2a40c0b051b2fc44ebd0424794ce416b33,2020-12,West Yorkshire Police,West Yorkshire Police,-1.947375,53.845709,On or near Supermarket,E01010860,Bradford 014B,Offender given a caution
410305e8bd549dd48e4b3ae3c379aa16a5c3fd564fbd4cbdd6a929fe9ff2b635,2020-12,West Yorkshire Police,West Yorkshire Police,-1.937232,53.716071,On or near JOHN NAYLOR LANE,E01010922,Calderdale 020A,Suspect charged
49f9417f29ea49c3721678ad7d226667a34e9d87e3efbe97c050ce7b8bafd606,2020-12,West Yorkshire Police,West Yorkshire Police,-1.879330,53.728475,On or near ROSEBERY TERRACE,E01010960,Calderdale 012A,Suspect charged
d454b99a88e76bbc995f0ac7443e8f8a00d33ccd5b893066b9646858c71f30e8,2020-12,West Yorkshire Police,West Yorkshire Police,-1.611708,53.751429,On or near ASQUITH CLOSE,E01011532,Leeds 095E,Suspect charged
8eaa24862232b202006f0153cb39e75c31c72e7e904cab678dae450da999e6f3,2020-12,West Yorkshire Police,West Yorkshire Police,-1.751585,53.793514,On or near BANK STREET,E01033690,Bradford 039G,Suspect charged
fddb8e639b82baef122c96f76e4c1b8009821bb4396e79eea9ec7ae7215c3904,2020-12,West Yorkshire Police,West Yorkshire Police,-1.497872,53.689572,On or near COLLEGE GROVE VIEW,E01011912,Wakefield 017B,Suspect charged
aaf092c9bc0d785c239bf921b3013f3e47ee8cc139a87933ad741ed992fd80f5,2020-12,West Yorkshire Police,West Yorkshire Police,-1.865578,53.834689,On or near SANDY BANKS,E01010587,Bradford 022B,Suspect charged
a4bea91624b1fecf910e6c47a0daba358c14ea3f788c534cdf7d802a13fae2a6,2020-12,West Yorkshire Police,West Yorkshire Police,-1.780091,53.657229,On or near MIDLAND STREET,E01011045,Kirklees 031D,Suspect charged
e53cb3218204e8ef80a294214c5694eb4e5986bb8e96ad0ffcbb2bbe2b4b087e,2020-12,West Yorkshire Police,West Yorkshire Police,-1.754166,53.796062,On or near DUKE STREET,E01033690,Bradford 039G,Suspect charged
e53cb3218204e8ef80a294214c5694eb4e5986bb8e96ad0ffcbb2bbe2b4b087e,2020-12,West Yorkshire Police,West Yorkshire Police,-1.754166,53.796062,On or near DUKE STREET,E01033690,Bradford 039G,Suspect charged
e53cb3218204e8ef80a294214c5694eb4e5986bb8e96ad0ffcbb2bbe2b4b087e,2020-12,West Yorkshire Police,West Yorkshire Police,-1.754166,53.796062,On or near DUKE STREET,E01033690,Bradford 039G,Suspect charged
d7e6e0381ffcc3ee6a5b33b5b21b1020ea1dfd6233550a454d0795257b30949f,2020-12,West Yorkshire Police,West Yorkshire Police,-1.649434,53.813985,On or near SUMMERFIELD DRIVE,E01011327,Leeds 052A,Suspect charged
dec828c09dd0ab96c31278022f39e018ab0b5c9854cf60875554031ff9e8368c,2020-12,West Yorkshire Police,West Yorkshire Police,-1.719814,53.807042,On or near BAYSWATER GROVE,E01010827,Bradford 032D,Suspect charged
5812a3361096e1aefb6e1e1173a283abd082760a9d7384a587e70af6691de5af,2020-12,West Yorkshire Police,West Yorkshire Police,-1.545619,53.773865,On or near OAKLEY VIEW,E01011312,Leeds 086A,Suspect charged
77a3c23febd550ce5e569e351dd89c4670b7b6b0a89d70242bb12989e765f8e0,2020-12,West Yorkshire Police,West Yorkshire Police,-1.559896,53.676675,On or near ST JOHN'S AVENUE,E01011793,Wakefield 029A,Local resolution
dbc70b563efa2c477940d58aa3db5a154e2e672aa235247ffa0fc44891559642,2020-12,West Yorkshire Police,West Yorkshire Police,-1.559477,53.677618,On or near HAGGS HILL ROAD,E01011793,Wakefield 029A,Local resolution
090be5098cceb81b1cdb37a2939fd58e230ad838754a568348b9f818e494d04b,2020-12,West Yorkshire Police,West Yorkshire Police,-1.561618,53.784890,On or near SHAFTON PLACE,E01011366,Leeds 082A,Local resolution
0f1252faeee23e8b1dc463b67c027316c10b3a96977842e6610c19c2c040d792,2020-12,West Yorkshire Police,West Yorkshire Police,-1.731597,53.811887,On or near STRATHMORE CLOSE,E01010601,Bradford 032A,Local resolution
fd65f55133e56de02b880614e11ea3ecb8db6b02631dbd805d724106c2b3922e,2020-12,West Yorkshire Police,West Yorkshire Police,-1.556212,53.801012,On or near Sports/Recreation Area,E01011678,Leeds 063B,Local resolution
14209fd9d7224adad4b72fb895cd978d63c8b942b5aad6db87742b921deb976f,2020-12,West Yorkshire Police,West Yorkshire Police,-1.631706,53.682481,On or near CLEMENT TERRACE,E01011258,Kirklees 024B,Local resolution
13e098c129f3bc0412735c52a78ed6e74488bb435682351d361fce1219a35dc7,2020-12,West Yorkshire Police,West Yorkshire Police,-1.627720,53.674379,On or near HEADFIELD VIEW,E01011261,Kirklees 024D,Local resolution
600797a4149c380103ad618c8dbba83f64e40dd10d2809b5338e41b1b26fcbf9,2020-12,West Yorkshire Police,West Yorkshire Police,-1.568415,53.727364,On or near REMBRANDT AVENUE,E01011553,Leeds 108D,Local resolution
6cef3e01854d7322c6f02392bf94398282636eb14282dd3b03f5e807269b5c10,2020-12,West Yorkshire Police,West Yorkshire Police,-1.750035,53.637648,On or near NEVILLE GROVE,E01011010,Kirklees 044C,Local resolution
5ba037919e4b3278c129268ba59bba8232c4db064c62689d78ca3355b350ebd0,2020-12,West Yorkshire Police,West Yorkshire Police,-1.568802,53.790300,On or near KILDARE TERRACE,E01011363,Leeds 071E,Local resolution
db4aea4d293ec0ca358b459818fada2243102cb8fdabcb1504c28233c2589f71,2020-12,West Yorkshire Police,West Yorkshire Police,-1.779770,53.759594,On or near STUDLEY AVENUE,E01010741,Bradford 059A,Local resolution
db4aea4d293ec0ca358b459818fada2243102cb8fdabcb1504c28233c2589f71,2020-12,West Yorkshire Police,West Yorkshire Police,-1.779770,53.759594,On or near STUDLEY AVENUE,E01010741,Bradford 059A,Local resolution
a5464bb859a8624cd72546261c681bdd41e001e7010ae16cc3e74838f85fdfd9,2020-12,West Yorkshire Police,West Yorkshire Police,-1.490998,53.683260,On or near UPPER WARRENGATE,E01011916,Wakefield 017D,Local resolution
3532d575fb6a92db8a55a35c84b6f234f783ca09170aad4673fd886b4540acd5,2020-12,West Yorkshire Police,West Yorkshire Police,-1.481106,53.799408,On or near SELBY ROAD,E01011616,Leeds 072A,Local resolution
4afb606bb59a35f5fa8388e9bbdf96241d09ae72cf210fa62cdce33e082bdfb8,2020-12,West Yorkshire Police,West Yorkshire Police,-1.747658,53.638110,On or near Sports/Recreation Area,E01011010,Kirklees 044C,Local resolution
377157c198651d1a7e1f58698aa2da1796b8024f5a9a1f0b362b15c776e26546,2020-12,West Yorkshire Police,West Yorkshire Police,,,No location,,,Suspect charged
3c9af696f4b1885115bca1d458ea243534f3e4f3377b817b0622b9ab873cee98,2020-12,West Yorkshire Police,West Yorkshire Police,-1.574238,53.758627,On or near Shopping Area,E01011531,Leeds 093D,Suspect charged
f7be844338f327809dcedd1697afcba581ed0f476107d7240f35ad22cd6d523c,2020-12,West Yorkshire Police,West Yorkshire Police,-1.789314,53.677019,On or near KENNEDY AVENUE,E01011046,Kirklees 022A,Local resolution
d10c04f3c8162895404c0e6e3e130a06ebcd4c07f55e5cc549d525a20e04d3aa,2020-12,West Yorkshire Police,West Yorkshire Police,-1.785592,53.643757,On or near Police Station,E01011229,Kirklees 042D,Local resolution
d5cb0d9c765d0d8d6ed1d45a78d6b30f2df121741d59c49858272339c321a766,2020-12,West Yorkshire Police,West Yorkshire Police,-1.756111,53.766828,On or near ROOLEY AVENUE,E01010746,Bradford 060A,Local resolution
c493e2f1febbe7866df0a165875c24f83889a21decdddb2e362ca47368c1e76c,2020-12,West Yorkshire Police,West Yorkshire Police,-1.756111,53.766828,On or near ROOLEY AVENUE,E01010746,Bradford 060A,Local resolution
d79023d21b3facc30937c78967af704c54b0b71e8039027482828c39c46500c9,2020-12,West Yorkshire Police,West Yorkshire Police,-1.389369,53.705553,On or near FOXBRIDGE WAY,E01011775,Wakefield 024A,Suspect charged
77426c7e9fcfe55f8047c1cb20d8b4d34256c8ab827c7357a22807fb33c2ea8f,2020-12,West Yorkshire Police,West Yorkshire Police,-1.863365,53.702006,On or near SKIRCOAT GREEN,E01010971,Calderdale 021B,Local resolution
256b91a600d20734864ce51939820012317f51f89b6ad8a9773822e81dee173f,2020-12,West Yorkshire Police,West Yorkshire Police,-1.496472,53.813270,On or near OAK TREE DRIVE,E01011431,Leeds 047D,Local resolution
87a5ee9664b16883c11712899dd5ababe6308c131391b7f6ef4d0ff405cd8e47,2020-12,West Yorkshire Police,West Yorkshire Police,-1.759438,53.798033,On or near Parking Area,E01033691,Bradford 039H,Local resolution
4a9906934ed9cf3d2284c131ff529fb9284a1eaf1279909a406c85683c320652,2020-12,West Yorkshire Police,West Yorkshire Police,-1.460670,53.821968,On or near Supermarket,E01011661,Leeds 035D,Local resolution
61d9b6c69df2052a43b92eabbfc9a01d5840a32081ce8b2309a32f50218df843,2020-12,West Yorkshire Police,West Yorkshire Police,-1.749482,53.564994,On or near TENTER HILL,E01011179,Kirklees 059A,Local resolution
76ed997b61a944428fc0869da1ed848a5786edaad96d2a03f2317b99e2b92ed6,2020-12,West Yorkshire Police,West Yorkshire Police,-1.573234,53.808292,On or near THE MALTINGS,E01011447,Leeds 054C,Local resolution
3e671b7a8d4362730442d411da3a732599bedb46e140811f7b8fa856dc55c083,2020-12,West Yorkshire Police,West Yorkshire Police,-1.744759,53.649923,On or near LEES CLOSE,E01011090,Kirklees 037A,Local resolution
d650cd083b62045d5c2d61c14e5b9ae48a0a37a6e43701a6fad3734373e9e8da,2020-12,West Yorkshire Police,West Yorkshire Police,-1.772750,53.643598,On or near WAKEFIELD ROAD,E01011107,Kirklees 029D,Local resolution
3fbd1f1442edd367220e12e19af1184e219c4b38f8f90d7b7cb770a8a08a204e,2020-12,West Yorkshire Police,West Yorkshire Police,-1.778086,53.638521,On or near PERMAIN COURT,E01011229,Kirklees 042D,Local resolution
63074191aa0230474752fb351275ad2023828f677d8c914d134d6bcba15fb0d1,2020-12,West Yorkshire Police,West Yorkshire Police,-1.772780,53.807020,On or near SKINNER LANE,E01010840,Bradford 034D,Local resolution
ca8e230849d5fc4ebcb361b09cc6d697b5d085256a12cf24325b8a8737beb590,2020-12,West Yorkshire Police,West Yorkshire Police,-1.647020,53.743260,On or near HIGH WOOD ROAD,E01011050,Kirklees 002C,Local resolution
634f854bb3374a8de6c110a9b45d91be0b27eb5c6b54eb8ca8ad052834f05ce8,2020-12,West Yorkshire Police,West Yorkshire Police,-1.541697,53.799655,On or near NEW BRIGGATE,E01033010,Leeds 111B,Local resolution
cb52e69378646095779524826f242d22ff1748bafb2aae7c5aba3d6ec29f328a,2020-12,West Yorkshire Police,West Yorkshire Police,-1.500522,53.821313,On or near MONTAGU AVENUE,E01011648,Leeds 037E,Local resolution
2a8bb02aa31565f4f4aed5b278dc28b4081ea6a547ced9839d9fc5a06ae289fa,2020-12,West Yorkshire Police,West Yorkshire Police,-1.500522,53.821313,On or near MONTAGU AVENUE,E01011648,Leeds 037E,Local resolution
bea43659eb3c69865db115fad1eceeb7ff39e550661f16a692d7d4b8c3ab5e3f,2020-12,West Yorkshire Police,West Yorkshire Police,-1.500522,53.821313,On or near MONTAGU AVENUE,E01011648,Leeds 037E,Local resolution
f9c4397a317674fc40df404376186173d6f3303997cc68796ddcfd39ba814783,2020-12,West Yorkshire Police,West Yorkshire Police,-1.502126,53.806481,On or near KITCHENER GROVE,E01011340,Leeds 060B,Local resolution
2d9154aeb331666bd3c7e6691cc9d015ac8f79ac32d6b429533baf4293dc6e6d,2020-12,West Yorkshire Police,West Yorkshire Police,-1.517214,53.795136,On or near TEMPLE VIEW TERRACE,E01033021,Leeds 075E,Local resolution
6cc52e5341a0168963117b21182c6f6a48ad8039c62631eda2665f208edb6ed2,2020-12,West Yorkshire Police,West Yorkshire Police,-1.522436,53.755008,On or near NESFIELD CLOSE,E01011476,Leeds 094D,Local resolution
9989912c47e081d44d87c710ddcb0c783799d4ec8c0aa7619b19c413ff623325,2020-12,West Yorkshire Police,West Yorkshire Police,-1.564596,53.772848,On or near WOOLER PLACE,E01011315,Leeds 090A,Suspect charged
bdc7aee2fe398e45b66f759d885cdd340c54e098b8abfec2a9335523483bc696,2020-12,West Yorkshire Police,West Yorkshire Police,-1.498673,53.687230,On or near SAVILLE STREET,E01011912,Wakefield 017B,Local resolution
9d65ce033dfdeaa17f26a35109a5962c5cc9a213f08077c59615bd108c4dc3c2,2020-12,West Yorkshire Police,West Yorkshire Police,-1.728795,53.640972,On or near MERESIDE,E01011200,Kirklees 032D,Local resolution
1de53b49e7c483f82a906e242237d32a940c25ee3ed4ffca0e3bca7712ec1904,2020-12,West Yorkshire Police,West Yorkshire Police,-1.565119,53.725159,On or near OLD HALL ROAD,E01011553,Leeds 108D,Local resolution
fcaaa542039d56ee4c62ffd792c042834f93da9129f2568018ec1e71b7aa88b1,2020-12,West Yorkshire Police,West Yorkshire Police,-1.756461,53.795564,On or near JAMES STREET,E01033690,Bradford 039G,Local resolution
31125caacb97a151de0629f9ee5994985fb317a9b31c2b376d676272802d2045,2020-12,West Yorkshire Police,West Yorkshire Police,-1.900489,53.747792,On or near JUMPLES CRAG,E01010924,Calderdale 002B,Local resolution
5e47023d6f7bbdc8650d1afca30e2c4be0271b0b43e87484e2f1a0bcd802aa65,2020-12,West Yorkshire Police,West Yorkshire Police,-1.647168,53.687516,On or near Park/Open Space,E01011141,Kirklees 019D,Local resolution
13e2a06fe9442e0d46385c700d158adebb630a34cd964c6002ea3d211cdfbea9,2020-12,West Yorkshire Police,West Yorkshire Police,-1.610231,53.794729,On or near HEIGHTS BANK,E01011725,Leeds 078A,Offender given a caution
5d3db90a9edf1e947455fbd8264a4f4678d4764aeff5d83f1acec7744399488d,2020-12,West Yorkshire Police,West Yorkshire Police,-1.775955,53.766741,On or near Bus/Coach Station,E01010847,Bradford 054A,Suspect charged
6a99c56f008f8f07bab6f7f8e77d70a80b4b2e686b83ee99d3f277337bf06d65,2020-12,West Yorkshire Police,West Yorkshire Police,-1.775955,53.766741,On or near Bus/Coach Station,E01010847,Bradford 054A,Suspect charged
fcee4710a0184064859e4e6c319f1d71d2b22a0ff0103d1e47e9039963efe921,2020-12,West Yorkshire Police,West Yorkshire Police,-1.765757,53.791924,On or near Parking Area,E01010834,Bradford 044A,Local resolution
00bc253eff77abe8c58462b7f50a16d23b8d81b08b657fab97c6b03ad52bc3b0,2020-12,West Yorkshire Police,West Yorkshire Police,-1.681455,53.708905,On or near FLUSH,E01011166,Kirklees 011F,Local resolution
5529cc5b112ff7032930285e2bac35fa0359b5a55e5fe12c69fc375ea93b2776,2020-12,West Yorkshire Police,West Yorkshire Police,-1.303692,53.693356,On or near WALKERGATE,E01011838,Wakefield 015C,Local resolution
7c1a66c46cc06cf66593895d86ad2db9fd989e011eb233e9df229a047daccb1a,2020-12,West Yorkshire Police,West Yorkshire Police,-1.788284,53.631744,On or near RIDGE CLOSE,E01011227,Kirklees 048C,Local resolution
c17c2046d7ea379ba74d40a42be99b2c24bc378cff510ce413274591a50c73ed,2020-12,West Yorkshire Police,West Yorkshire Police,-1.524852,53.780112,On or near LOW ROAD,E01011467,Leeds 112A,Local resolution
0bc41182755ddaa5570d03a2460da83b843fa85026207b90e2202103a3bb85a9,2020-12,West Yorkshire Police,West Yorkshire Police,-1.366362,53.765771,On or near ROGER FOLD,E01011304,Leeds 089C,Local resolution
edcc1e2c6b5c2da4e10a42045236ece1c5a4491669b07c960ffbe3ca61402ba5,2020-12,West Yorkshire Police,West Yorkshire Police,-1.366362,53.765771,On or near ROGER FOLD,E01011304,Leeds 089C,Local resolution
81707227f9dbd04d629890757e74fea461ac0787a9fd6d9e16a1ba3744dbff04,2020-12,West Yorkshire Police,West Yorkshire Police,-1.748896,53.793787,On or near Pedestrian Subway,E01033690,Bradford 039G,Local resolution
0847a16f5d6f653cb1ce30eb2ae2c93c2a799977d35282782f5f0852cf37e102,2020-12,West Yorkshire Police,West Yorkshire Police,-1.784339,53.800399,On or near WHITEFIELD PLACE,E01010813,Bradford 037D,Suspect charged
a32eee38086017c984c6779a838cead17ae0039aff74df58a4b962f9d82e9a6c,2020-12,West Yorkshire Police,West Yorkshire Police,-1.777197,53.672485,On or near Supermarket,E01011105,Kirklees 025D,Local resolution
a32eee38086017c984c6779a838cead17ae0039aff74df58a4b962f9d82e9a6c,2020-12,West Yorkshire Police,West Yorkshire Police,-1.777197,53.672485,On or near Supermarket,E01011105,Kirklees 025D,Local resolution
d5c2c7d8556af9acdb57a73e0a2919a3e23967ce8434794f02c4c68d34c37544,2020-12,West Yorkshire Police,West Yorkshire Police,-1.509784,53.807366,On or near SUTHERLAND MOUNT,E01011344,Leeds 065A,Local resolution
e70e7e68dd1271e1e1c0471ed639b2d9d45746afbd3d6dd6a9b9d9a135b8321d,2020-12,West Yorkshire Police,West Yorkshire Police,-1.763911,53.655472,On or near KILNER BANK,E01011106,Kirklees 029C,Local resolution
8ac5755a7963946cb506788a5803675e2edbc44206d26e9b1833d1094d0d15b6,2020-12,West Yorkshire Police,West Yorkshire Police,-1.306860,53.726388,On or near THE GREEN,E01011740,Wakefield 001A,Suspect charged
83d5672dbc9a696bf00966335efcc65aff5c09181d16a77a16c85f33eac13529,2020-12,West Yorkshire Police,West Yorkshire Police,-1.460670,53.821968,On or near Supermarket,E01011661,Leeds 035D,Suspect charged
6a33e21702c54f256ae60e0aca66758485a8ddbeacd11711e0b484d88b7d3fbe,2020-12,West Yorkshire Police,West Yorkshire Police,-1.757668,53.649168,On or near LONG GROVE AVENUE,E01011097,Kirklees 037C,Local resolution
d8c5dac6142d0d8dce249e7d5183e35c7ae767fa4800a3fbeecb1aace728db5c,2020-12,West Yorkshire Police,West Yorkshire Police,-1.561644,53.856677,On or near AVENUE LAWNS,E01011554,Leeds 012A,Local resolution
210f81b0d01de054f6eeed7f10b25ef502e1172316759f56db885965494849c4,2020-12,West Yorkshire Police,West Yorkshire Police,-1.512488,53.807332,On or near COMPTON PLACE,E01011433,Leeds 053C,Local resolution
26bb713a9ef5b814db09c30329201682bab925101e484f3790d11e524c6b1727,2020-12,West Yorkshire Police,West Yorkshire Police,-1.668447,53.675443,On or near LOW MILL LANE,E01011133,Kirklees 023A,Local resolution
633c34feec5b5c5aaae841365a9ec5daf21940475b7088ba3649ea1d279389ff,2020-12,West Yorkshire Police,West Yorkshire Police,,,No location,,,Suspect charged
726c09643822047af7d4b07069b65fe4db0a0fd172ca564cbfce2725c0407e76,2020-12,West Yorkshire Police,West Yorkshire Police,-1.794873,53.763566,On or near BESSINGHAM GARDENS,E01010845,Bradford 059B,Offender given a caution
9a3a8b224d2f87f322e7f743b5e9f726fbd4f92bc062da2c6ac91ec6689c9b2c,2020-12,West Yorkshire Police,West Yorkshire Police,-1.559411,53.807208,On or near LYDDON TERRACE,E01033006,Leeds 063E,Local resolution
de788d737ac90fb5c25113e3bebe413d0edcf6dbd5462cb984e712e348647f83,2020-12,West Yorkshire Police,West Yorkshire Police,-1.785613,53.797615,On or near WATERSIDE ROAD,E01010833,Bradford 041C,Local resolution
caf88623c2fc4511eb6bb2d82efac3cead254525e8327b31eb7ac41eb795eb5c,2020-12,West Yorkshire Police,West Yorkshire Police,-1.779408,53.799734,On or near HOCKNEY ROAD,E01010812,Bradford 041B,Offender given a caution
f5a823776361b0e6a1f364b8ba3dd745ce2c04a0e323ffadfc586cd7b0cc3608,2020-12,West Yorkshire Police,West Yorkshire Police,-1.634443,53.695190,On or near HALIFAX ROAD,E01033542,Kirklees 017E,Local resolution
cb873bfb5d9bf57aef0c7d682645f41e1d32279880c1ddcbc7ddc0ca07e138da,2020-12,West Yorkshire Police,West Yorkshire Police,-1.772925,53.805312,On or near CARLISLE ROAD,E01010840,Bradford 034D,Local resolution
bb21f893ae098b5bc1a95572be97b1812d5315bf14c0a6360f3437ea3b46187e,2020-12,West Yorkshire Police,West Yorkshire Police,-1.756983,53.797237,On or near Shopping Area,E01033691,Bradford 039H,Local resolution
93267feb7adaf8369d9787ee15bdde83dbd419bffa95fb7b486fa06f0de60d29,2020-12,West Yorkshire Police,West Yorkshire Police,-1.666431,53.710275,On or near GREEN COURT,E01011165,Kirklees 011E,Suspect charged
0d4417d60b802b4059c395a3223f4c6c3cf8d3f2a69dfc49abff5d5cb07e977c,2020-12,West Yorkshire Police,West Yorkshire Police,-1.299979,53.685308,On or near WEST DRIVE,E01011850,Wakefield 018B,Local resolution
19d0d69ea161eaa152a9f6de9f3428cc68e04817a5b5dd8c380dcd475ccea92b,2020-12,West Yorkshire Police,West Yorkshire Police,-1.299979,53.685308,On or near WEST DRIVE,E01011850,Wakefield 018B,Local resolution
ba26cbbc33675bd5934a98b0a63e8e5f69767cb91bd5a4a9059578afa3c458ab,2020-12,West Yorkshire Police,West Yorkshire Police,-1.506795,53.840780,On or near WOODVILLE COURT,E01011655,Leeds 020D,Local resolution
